time/s,Ewe/V,simplifying data 20 pt,simplifying data 24 pt
195200,0.24909978,1,0
195205,0.26507339,0,0
195210,0.24953924,0,0
195215,0.26505429,0,0
195220,0.2784484,0,0
195225,0.25238621,0,0
195230,0.25322694,0,0
195235,0.27288821,0,0
195240,0.27634659,0,1
195245,0.26300982,0,0
195250,0.24631013,0,0
195255,0.26553196,0,0
195260,0.25892088,0,0
195265,0.30363163,0,0
195270,0.25603569,0,0
195275,0.26102266,0,0
195280,0.25702927,0,0
195285,0.24642478,0,0
195290,0.26893303,0,0
195295,0.26150033,0,0
195300,0.27905983,1,0
195305,0.25223336,0,0
195310,0.25330335,0,0
195315,0.27147427,0,0
195320,0.24558406,0,0
195325,0.27827644,0,0
195330,0.2507048,0,0
195335,0.25586373,0,0
195340,0.2579464,0,0
195345,0.2446287,0,0
195350,0.26056409,0,0
195355,0.26476768,0,0
195360,0.26757643,0,1
195365,0.27365249,0,0
195370,0.255023,0,0
195375,0.24690245,0,0
195380,0.2536855,0,0
195385,0.2795375,0,0
195390,0.23723422,0,0
195395,0.25060925,0,0
195400,0.25725853,1,0
195405,0.26096535,0,0
195410,0.2651498,0,0
195415,0.25250086,0,0
195420,0.26069784,0,0
195425,0.26593322,0,0
195430,0.27707267,0,0
195435,0.25983801,0,0
195440,0.256093,0,0
195445,0.26660195,0,0
195450,0.23066136,0,0
195455,0.2797668,0,0
195460,0.24845013,0,0
195465,0.27521929,0,0
195470,0.26767194,0,0
195475,0.27200928,0,0
195480,0.25458354,0,1
195485,0.25574908,0,0
195490,0.26058319,0,0
195495,0.26856998,0,0
195500,0.2497112,1,0
195505,0.24518281,0,0
195510,0.2595132,0,0
195515,0.2683216,0,0
195520,0.2523289,0,0
195525,0.25936034,0,0
195530,0.27762678,0,0
195535,0.28685555,0,0
195540,0.25838587,0,0
195545,0.24548852,0,0
195550,0.29661933,0,0
195555,0.28767717,0,0
195560,0.25668532,0,0
195565,0.27426392,0,0
195570,0.25190854,0,0
195575,0.25588283,0,0
195580,0.2752575,0,0
195585,0.25295943,0,0
195590,0.2504755,0,0
195595,0.24239317,0,0
195600,0.24008119,1,1
195605,0.28653073,0,0
195610,0.26153857,0,0
195615,0.24428476,0,0
195620,0.25238621,0,0
195625,0.25765979,0,0
195630,0.26260856,0,0
195635,0.24953924,0,0
195640,0.25890177,0,0
195645,0.26083159,0,0
195650,0.26545551,0,0
195655,0.26390785,0,0
195660,0.25122067,0,0
195665,0.23354654,0,0
195670,0.26536,0,0
195675,0.25712478,0,0
195680,0.23154029,0,0
195685,0.2565898,0,0
195690,0.25244355,0,0
195695,0.2925877,0,0
195700,0.24355869,1,0
195705,0.24707441,0,0
195710,0.25508034,0,0
195715,0.24483888,0,0
195720,0.23710047,0,1
195725,0.26801589,0,0
195730,0.25851962,0,0
195735,0.26409891,0,0
195740,0.25974247,0,0
195745,0.23843798,0,0
195750,0.25139263,0,0
195755,0.25458354,0,0
195760,0.27451232,0,0
195765,0.20553543,0,0
195770,0.27537215,0,0
195775,0.24334852,0,0
195780,0.25551981,0,0
195785,0.28265196,0,0
195790,0.27011767,0,0
195795,0.25773624,0,0
195800,0.25444978,1,0
195805,0.25200409,0,0
195810,0.26516891,0,0
195815,0.24579424,0,0
195820,0.25779355,0,0
195825,0.25376195,0,0
195830,0.26958266,0,0
195835,0.25827122,0,0
195840,0.25274926,0,1
195845,0.25322694,0,0
195850,0.25716302,0,0
195855,0.24925263,0,0
195860,0.27455053,0,0
195865,0.26180604,0,0
195870,0.222216,0,0
195875,0.25196585,0,0
195880,0.26772928,0,0
195885,0.25551981,0,0
195890,0.25886354,0,0
195895,0.27571607,0,0
195900,0.24300459,1,0
195905,0.25735408,0,0
195910,0.25874892,0,0
195915,0.25041819,0,0
195920,0.2624175,0,0
195925,0.24764763,0,0
195930,0.26858911,0,0
195935,0.26148123,0,0
195940,0.25357085,0,0
195945,0.2592839,0,0
195950,0.25764069,0,0
195955,0.23301154,0,0
195960,0.22708832,0,1
195965,0.24132316,0,0
195970,0.2419728,0,0
195975,0.23358475,0,0
195980,0.2520996,0,0
195985,0.24076904,0,0
195990,0.25855783,0,0
195995,0.2483546,0,0
196000,0.24613817,1,0
196005,0.24930996,0,0
196010,0.25561532,0,0
196015,0.27621287,0,0
196020,0.23471208,0,0
196025,0.28263286,0,0
196030,0.23891565,0,0
196035,0.23259118,0,0
196040,0.25120157,0,0
196045,0.25020799,0,0
196050,0.22131795,0,0
196055,0.23704316,0,0
196060,0.25152639,0,0
196065,0.24699798,0,0
196070,0.2488896,0,0
196075,0.2497112,0,0
196080,0.25553891,0,1
196085,0.24686424,0,0
196090,0.27648035,0,0
196095,0.25939855,0,0
196100,0.2507048,1,0
196105,0.25563443,0,0
196110,0.23501779,0,0
196115,0.22752778,0,0
196120,0.23515154,0,0
196125,0.25324604,0,0
196130,0.26587588,0,0
196135,0.24579424,0,0
196140,0.25557712,0,0
196145,0.25670445,0,0
196150,0.25632229,0,0
196155,0.22504385,0,0
196160,0.2440937,0,0
196165,0.26004818,0,0
196170,0.24546942,0,0
196175,0.24579424,0,0
196180,0.23700494,0,0
196185,0.25196585,0,0
196190,0.29344752,0,0
196195,0.2441128,0,0
196200,0.23975638,1,1
196205,0.25236711,0,0
196210,0.26214999,0,0
196215,0.25437337,0,0
196220,0.25679997,0,0
196225,0.25215694,0,0
196230,0.24428476,0,0
196235,0.24239317,0,0
196240,0.25722033,0,0
196245,0.22976331,0,0
196250,0.24988317,0,0
196255,0.23828512,0,0
196260,0.24073084,0,0
196265,0.25750694,0,0
196270,0.26881838,0,0
196275,0.23331726,0,0
196280,0.25968516,0,0
196285,0.23893476,0,0
196290,0.23150207,0,0
196295,0.23553368,0,0
196300,0.25211871,1,0
196305,0.2505137,0,0
196310,0.24441852,0,0
196315,0.25089586,0,0
196320,0.27197108,0,1
196325,0.26925784,0,0
196330,0.22775707,0,0
196335,0.2446478,0,0
196340,0.26438552,0,0
196345,0.25129712,0,0
196350,0.24392173,0,0
196355,0.23646994,0,0
196360,0.23721512,0,0
196365,0.24657764,0,0
196370,0.23411976,0,0
196375,0.23801762,0,0
196380,0.2520996,0,0
196385,0.25504211,0,0
196390,0.24705531,0,0
196395,0.24138048,0,0
196400,0.28580466,1,0
196405,0.24220209,0,0
196410,0.24348226,0,0
196415,0.23488404,0,0
196420,0.24877496,0,0
196425,0.2376928,0,0
196430,0.23954619,0,0
196435,0.24220209,0,0
196440,0.24745657,0,1
196445,0.23134921,0,0
196450,0.2390303,0,0
196455,0.2411703,0,0
196460,0.26436642,0,0
196465,0.25448799,0,0
196470,0.22634314,0,0
196475,0.23035564,0,0
196480,0.24480066,0,0
196485,0.24395995,0,0
196490,0.2419728,0,0
196495,0.25752604,0,0
196500,0.24879406,1,0
196505,0.2270501,0,0
196510,0.25534782,0,0
196515,0.24451406,0,0
196520,0.27376714,0,0
196525,0.23425351,0,0
196530,0.24048245,0,0
196535,0.2520805,0,0
196540,0.24048245,0,0
196545,0.24113208,0,0
196550,0.26476768,0,0
196555,0.2488896,0,0
196560,0.24457137,0,1
196565,0.24363513,0,0
196570,0.2278526,0,0
196575,0.26232195,0,0
196580,0.23033653,0,0
196585,0.23538083,0,0
196590,0.29589325,0,0
196595,0.26774839,0,0
196600,0.23299243,1,0
196605,0.25932211,0,0
196610,0.25544336,0,0
196615,0.25509945,0,0
196620,0.23440637,0,0
196625,0.22460438,0,0
196630,0.22901814,0,0
196635,0.2507239,0,0
196640,0.23723422,0,0
196645,0.23639351,0,0
196650,0.2387628,0,0
196655,0.25383836,0,0
196660,0.25292122,0,0
196665,0.23415796,0,0
196670,0.22340064,0,0
196675,0.25444978,0,0
196680,0.26360214,0,1
196685,0.2446287,0,0
196690,0.24898513,0,0
196695,0.2483546,0,0
196700,0.25572997,1,0
196705,0.24718906,0,0
196710,0.25043729,0,0
196715,0.22899903,0,0
196720,0.23979458,0,0
196725,0.25263461,0,0
196730,0.23142564,0,0
196735,0.23385225,0,0
196740,0.23413886,0,0
196745,0.24564138,0,0
196750,0.25601658,0,0
196755,0.26748088,0,0
196760,0.22991617,0,0
196765,0.24657764,0,0
196770,0.24149512,0,0
196775,0.23624066,0,0
196780,0.24743745,0,0
196785,0.25932211,0,0
196790,0.22372545,0,0
196795,0.22607563,0,0
196800,0.26274231,1,1
196805,0.22712652,0,0
196810,0.23421529,0,0
196815,0.24994048,0,0
196820,0.2177258,0,0
196825,0.22724117,0,0
196830,0.24581334,0,0
196835,0.23354654,0,0
196840,0.25320783,0,0
196845,0.25414407,0,0
196850,0.24074994,0,0
196855,0.24426566,0,0
196860,0.24850745,0,0
196865,0.23325993,0,0
196870,0.25234801,0,0
196875,0.2403678,0,0
196880,0.23094797,0,0
196885,0.23390958,0,0
196890,0.22676349,0,0
196895,0.24483888,0,0
196900,0.24363513,1,0
196905,0.2347694,0,0
196910,0.28267109,0,0
196915,0.23249565,0,0
196920,0.25311229,0,1
196925,0.24772406,0,0
196930,0.24206834,0,0
196935,0.23285869,0,0
196940,0.22362992,0,0
196945,0.23255296,0,0
196950,0.24930996,0,0
196955,0.27227679,0,0
196960,0.22661063,0,0
196965,0.23400511,0,0
196970,0.23557191,0,0
196975,0.23807494,0,0
196980,0.24153334,0,0
196985,0.2158533,0,0
196990,0.23962262,0,0
196995,0.23624066,0,0
197000,0.23366119,1,0
197005,0.2504755,0,0
197010,0.24604262,0,0
197015,0.22055367,0,0
197020,0.25188944,0,0
197025,0.24883227,0,0
197030,0.2235917,0,0
197035,0.23400511,0,0
197040,0.24176262,0,1
197045,0.22426045,0,0
197050,0.26025838,0,0
197055,0.22139437,0,0
197060,0.234521,0,0
197065,0.22903724,0,0
197070,0.25632229,0,0
197075,0.25158373,0,0
197080,0.23966083,0,0
197085,0.21117204,0,0
197090,0.24774317,0,0
197095,0.23847619,0,0
197100,0.22471903,1,0
197105,0.24245048,0,0
197110,0.23436815,0,0
197115,0.22525403,0,0
197120,0.21992312,0,0
197125,0.24055888,0,0
197130,0.23973726,0,0
197135,0.24940549,0,0
197140,0.23127279,0,0
197145,0.22586545,0,0
197150,0.22808188,0,0
197155,0.26629624,0,0
197160,0.24069262,0,1
197165,0.23941244,0,0
197170,0.23232368,0,0
197175,0.23931691,0,0
197180,0.23698583,0,0
197185,0.2425078,0,0
197190,0.26686946,0,0
197195,0.26167229,0,0
197200,0.20645258,1,0
197205,0.22531135,0,0
197210,0.24730371,0,0
197215,0.26423267,0,0
197220,0.23908763,0,0
197225,0.21810794,0,0
197230,0.25974247,0,0
197235,0.23614511,0,0
197240,0.23987101,0,0
197245,0.21327384,0,0
197250,0.22393563,0,0
197255,0.26931518,0,0
197260,0.22231153,0,0
197265,0.23228547,0,0
197270,0.2294576,0,0
197275,0.24550763,0,0
197280,0.22324778,0,1
197285,0.24820174,0,0
197290,0.22962958,0,0
197295,0.25091496,0,0
197300,0.22911368,1,0
197305,0.20752257,0,0
197310,0.22565527,0,0
197315,0.22896081,0,0
197320,0.24929085,0,0
197325,0.21694241,0,0
197330,0.23971815,0,0
197335,0.26264676,0,0
197340,0.23526618,0,0
197345,0.21153508,0,0
197350,0.23660369,0,0
197355,0.24548852,0,0
197360,0.22349617,0,0
197365,0.28620592,0,0
197370,0.24869853,0,0
197375,0.22213955,0,0
197380,0.21889134,0,0
197385,0.23559101,0,0
197390,0.22192939,0,0
197395,0.25429693,0,0
197400,0.21388526,1,1
197405,0.22284652,0,0
197410,0.26767194,0,0
197415,0.21925437,0,0
197420,0.26417536,0,0
197425,0.25018889,0,0
197430,0.23776923,0,0
197435,0.23616423,0,0
197440,0.23950797,0,0
197445,0.23471208,0,0
197450,0.23446368,0,0
197455,0.22561707,0,0
197460,0.23811315,0,0
197465,0.26472944,0,0
197470,0.22326688,0,0
197475,0.23593494,0,0
197480,0.25091496,0,0
197485,0.25219515,0,0
197490,0.23509422,0,0
197495,0.22798635,0,0
197500,0.24332941,1,0
197505,0.24587066,0,0
197510,0.22972511,0,0
197515,0.22913279,0,0
197520,0.22324778,0,1
197525,0.22823475,0,0
197530,0.22001867,0,0
197535,0.20433168,0,0
197540,0.24436119,0,0
197545,0.234521,0,0
197550,0.22485277,0,0
197555,0.24162887,0,0
197560,0.22257902,0,0
197565,0.22615206,0,0
197570,0.2425269,0,0
197575,0.23199886,0,0
197580,0.23732977,0,0
197585,0.22974421,0,0
197590,0.22641957,0,0
197595,0.21570045,0,0
197600,0.22192939,1,0
197605,0.23457833,0,0
197610,0.24468602,0,0
197615,0.23341279,0,0
197620,0.23990923,0,0
197625,0.2374444,0,0
197630,0.22181474,0,0
197635,0.23266761,0,0
197640,0.22468081,0,1
197645,0.24707441,0,0
197650,0.24111298,0,0
197655,0.22307581,0,0
197660,0.25261551,0,0
197665,0.22999261,0,0
197670,0.21827991,0,0
197675,0.21763027,0,0
197680,0.23478851,0,0
197685,0.24657764,0,0
197690,0.24982585,0,0
197695,0.2273367,0,0
197700,0.22968689,1,0
197705,0.23981369,0,0
197710,0.21678956,0,0
197715,0.24300459,0,0
197720,0.23262939,0,0
197725,0.209204,0,0
197730,0.22701189,0,0
197735,0.22231153,0,0
197740,0.22544511,0,0
197745,0.22601831,0,0
197750,0.22857867,0,0
197755,0.23090975,0,0
197760,0.24854566,0,1
197765,0.22714564,0,0
197770,0.24065441,0,0
197775,0.23979458,0,0
197780,0.22227331,0,0
197785,0.23096707,0,0
197790,0.23635529,0,0
197795,0.21619722,0,0
197800,0.23465475,1,0
197805,0.2374635,0,0
197810,0.26106086,0,0
197815,0.22317135,0,0
197820,0.22405028,0,0
197825,0.21724813,0,0
197830,0.23685208,0,0
197835,0.21415277,0,0
197840,0.21715258,0,0
197845,0.22951493,0,0
197850,0.25542426,0,0
197855,0.23629797,0,0
197860,0.25771713,0,0
197865,0.2417244,0,0
197870,0.21814616,0,0
197875,0.23419619,0,0
197880,0.23150207,0,1
197885,0.21977027,0,0
197890,0.22800545,0,0
197895,0.23222815,0,0
197900,0.2150508,1,0
197905,0.22523493,0,0
197910,0.23232368,0,0
197915,0.23006904,0,0
197920,0.25796551,0,0
197925,0.24948192,0,0
197930,0.23711959,0,0
197935,0.26146212,0,0
197940,0.24401727,0,0
197945,0.23241922,0,0
197950,0.23398601,0,0
197955,0.22567439,0,0
197960,0.25381926,0,0
197965,0.23106261,0,0
197970,0.24923353,0,0
197975,0.20822954,0,0
197980,0.25385746,0,0
197985,0.21724813,0,0
197990,0.21071348,0,0
197995,0.2206683,0,0
198000,0.22126062,1,1
198005,0.21336937,0,0
198010,0.22227331,0,0
198015,0.22737493,0,0
198020,0.21875758,0,0
198025,0.23526618,0,0
198030,0.2243942,0,0
198035,0.22458528,0,0
198040,0.22277009,0,0
198045,0.23133011,0,0
198050,0.23224725,0,0
198055,0.23763548,0,0
198060,0.21696152,0,0
198065,0.23008814,0,0
198070,0.23001172,0,0
198075,0.24319567,0,0
198080,0.23511332,0,0
198085,0.20324257,0,0
198090,0.21201275,0,0
198095,0.22196759,0,0
198100,0.24233584,1,0
198105,0.22084028,0,0
198110,0.22936207,0,0
198115,0.24520192,0,0
198120,0.22093581,0,1
198125,0.23408154,0,0
198130,0.24369244,0,0
198135,0.24023405,0,0
198140,0.23052761,0,0
198145,0.23908763,0,0
198150,0.21539474,0,0
198155,0.21336937,0,0
198160,0.22854047,0,0
198165,0.23931691,0,0
198170,0.2150317,0,0
198175,0.22630492,0,0
198180,0.2345019,0,0
198185,0.24961567,0,0
198190,0.2382087,0,0
198195,0.21403812,0,0
198200,0.25020799,1,0
198205,0.20744614,0,0
198210,0.24946281,0,0
198215,0.21980849,0,0
198220,0.23297332,0,0
198225,0.22454706,0,0
198230,0.21617812,0,0
198235,0.21967474,0,0
198240,0.23039386,0,1
198245,0.20891739,0,0
198250,0.21954098,0,0
198255,0.23129189,0,0
198260,0.22506295,0,0
198265,0.24162887,0,0
198270,0.22450885,0,0
198275,0.22408849,0,0
198280,0.24367334,0,0
198285,0.23518975,0,0
198290,0.23618333,0,0
198295,0.23186511,0,0
198300,0.22418402,1,0
198305,0.23115814,0,0
198310,0.22636224,0,0
198315,0.22603743,0,0
198320,0.22374456,0,0
198325,0.22957225,0,0
198330,0.20771365,0,0
198335,0.24812531,0,0
198340,0.22926654,0,0
198345,0.22292295,0,0
198350,0.21883401,0,0
198355,0.23648904,0,0
198360,0.228101,0,1
198365,0.22760421,0,0
198370,0.26572302,0,0
198375,0.21619722,0,0
198380,0.22676349,0,0
198385,0.24246959,0,0
198390,0.21785955,0,0
198395,0.17962611,0,0
198400,0.21549027,1,0
198405,0.22588457,0,0
198410,0.22976331,0,0
198415,0.21403812,0,0
198420,0.21728633,0,0
198425,0.21466866,0,0
198430,0.25022709,0,0
198435,0.22242616,0,0
198440,0.2227892,0,0
198445,0.24296637,0,0
198450,0.23809405,0,0
198455,0.2321135,0,0
198460,0.23419619,0,0
198465,0.2289035,0,0
198470,0.21411455,0,0
198475,0.21485972,0,0
198480,0.21606348,0,1
198485,0.21419097,0,0
198490,0.21554759,0,0
198495,0.20060578,0,0
198500,0.2201142,1,0
198505,0.22118419,0,0
198510,0.19775881,0,0
198515,0.22152813,0,0
198520,0.22399296,0,0
198525,0.21409544,0,0
198530,0.21176437,0,0
198535,0.21967474,0,0
198540,0.23337458,0,0
198545,0.23853351,0,0
198550,0.2294385,0,0
198555,0.23075689,0,0
198560,0.21314009,0,0
198565,0.2294576,0,0
198570,0.23245743,0,0
198575,0.22280832,0,0
198580,0.21096186,0,0
198585,0.22368725,0,0
198590,0.2265342,0,0
198595,0.22171921,0,0
198600,0.19227505,1,1
198605,0.22120331,0,0
198610,0.21476419,0,0
198615,0.20072041,0,0
198620,0.18786129,0,0
198625,0.21015936,0,0
198630,0.21635009,0,0
198635,0.24040601,0,0
198640,0.21126758,0,0
198645,0.23559101,0,0
198650,0.22353438,0,0
198655,0.22378278,0,0
198660,0.22525403,0,0
198665,0.21824169,0,0
198670,0.205994,0,0
198675,0.23631708,0,0
198680,0.20712133,0,0
198685,0.21359865,0,0
198690,0.23062314,0,0
198695,0.22103134,0,0
198700,0.25485104,1,0
198705,0.21759205,0,0
198710,0.23045118,0,0
198715,0.21656026,0,0
198720,0.22217777,0,1
198725,0.20708311,0,0
198730,0.22007598,0,0
198735,0.25985712,0,0
198740,0.21138223,0,0
198745,0.21680866,0,0
198750,0.23419619,0,0
198755,0.23345101,0,0
198760,0.20458007,0,0
198765,0.21323562,0,0
198770,0.22158545,0,0
198775,0.2265151,0,0
198780,0.24138048,0,0
198785,0.21090454,0,0
198790,0.23410065,0,0
198795,0.22894171,0,0
198800,0.22454706,1,0
198805,0.21365598,0,0
198810,0.21625455,0,0
198815,0.23278226,0,0
198820,0.21709527,0,0
198825,0.23165493,0,0
198830,0.24399815,0,0
198835,0.21159241,0,0
198840,0.20775186,0,1
198845,0.20714043,0,0
198850,0.24208744,0,0
198855,0.20905115,0,0
198860,0.19802631,0,0
198865,0.21229936,0,0
198870,0.20245917,0,0
198875,0.27134052,0,0
198880,0.22886528,0,0
198885,0.22045814,0,0
198890,0.22938117,0,0
198895,0.20427436,0,0
198900,0.19806452,1,0
198905,0.20712133,0,0
198910,0.19915363,0,0
198915,0.21157329,0,0
198920,0.22298028,0,0
198925,0.22349617,0,0
198930,0.23347011,0,0
198935,0.20456097,0,0
198940,0.20446542,0,0
198945,0.1953513,0,0
198950,0.19500738,0,0
198955,0.20603222,0,0
198960,0.21457312,0,1
198965,0.21677044,0,0
198970,0.22292295,0,0
198975,0.2134649,0,0
198980,0.20794293,0,0
198985,0.24982585,0,0
198990,0.23303065,0,0
198995,0.21268152,0,0
199000,0.21552847,1,0
199005,0.20777097,0,0
199010,0.23421529,0,0
199015,0.21482152,0,0
199020,0.19678435,0,0
199025,0.22615206,0,0
199030,0.21088544,0,0
199035,0.21375151,0,0
199040,0.18963826,0,0
199045,0.27344233,0,0
199050,0.22613296,0,0
199055,0.20429346,0,0
199060,0.21140133,0,0
199065,0.23090975,0,0
199070,0.20417883,0,0
199075,0.22093581,0,0
199080,0.20662454,0,1
199085,0.24346316,0,0
199090,0.2265151,0,0
199095,0.21294901,0,0
199100,0.20104524,1,0
199105,0.21959831,0,0
199110,0.23129189,0,0
199115,0.22045814,0,0
199120,0.21262419,0,0
199125,0.20717864,0,0
199130,0.20161846,0,0
199135,0.20159934,0,0
199140,0.24820174,0,0
199145,0.24904245,0,0
199150,0.22322866,0,0
199155,0.20991097,0,0
199160,0.22836849,0,0
199165,0.22991617,0,0
199170,0.21497437,0,0
199175,0.22842582,0,0
199180,0.22875065,0,0
199185,0.20849703,0,0
199190,0.21271972,0,0
199195,0.21216561,0,0
199200,0.23471208,1,1
199205,0.20924222,0,0
199210,0.19300112,0,0
199215,0.23755905,0,0
199220,0.2417053,0,0
199225,0.2185474,0,0
199230,0.22682081,0,0
199235,0.19445327,0,0
199240,0.21098097,0,0
199245,0.22315224,0,0
199250,0.21329294,0,0
199255,0.20891739,0,0
199260,0.21378973,0,0
199265,0.2382278,0,0
199270,0.22557884,0,0
199275,0.22743225,0,0
199280,0.19838935,0,0
199285,0.23081422,0,0
199290,0.2134649,0,0
199295,0.21497437,0,0
199300,0.23266761,1,0
199305,0.21247134,0,0
199310,0.20213436,0,0
199315,0.20616597,0,0
199320,0.207599,0,1
199325,0.20276488,0,0
199330,0.19751042,0,0
199335,0.20866901,0,0
199340,0.18155593,0,0
199345,0.21564312,0,0
199350,0.23163582,0,0
199355,0.21027401,0,0
199360,0.20354828,0,0
199365,0.19403291,0,0
199370,0.20639525,0,0
199375,0.23885833,0,0
199380,0.19475898,0,0
199385,0.22575082,0,0
199390,0.21017846,0,0
199395,0.21549027,0,0
199400,0.22082116,1,0
199405,0.22020973,0,0
199410,0.2046756,0,0
199415,0.21142043,0,0
199420,0.21701884,0,0
199425,0.21826081,0,0
199430,0.21631187,0,0
199435,0.20479025,0,0
199440,0.2083824,0,1
199445,0.19963132,0,0
199450,0.20211524,0,0
199455,0.21336937,0,0
199460,0.20232542,0,0
199465,0.21816526,0,0
199470,0.22968689,0,0
199475,0.21491705,0,0
199480,0.19118594,0,0
199485,0.16586894,0,0
199490,0.19940202,0,0
199495,0.22110777,0,0
199500,0.21510813,1,0
199505,0.21623544,0,0
199510,0.2041215,0,0
199515,0.20845883,0,0
199520,0.21711437,0,0
199525,0.22534956,0,0
199530,0.20855436,0,0
199535,0.22450885,0,0
199540,0.179607,0,0
199545,0.19915363,0,0
199550,0.22401206,0,0
199555,0.21784045,0,0
199560,0.21312098,0,1
199565,0.21871938,0,0
199570,0.20396864,0,0
199575,0.1932113,0,0
199580,0.21197455,0,0
199585,0.23089065,0,0
199590,0.1902879,0,0
199595,0.19053631,0,0
199600,0.20226811,1,0
199605,0.23129189,0,0
199610,0.18759379,0,0
199615,0.22248349,0,0
199620,0.20354828,0,0
199625,0.21793598,0,0
199630,0.20952883,0,0
199635,0.22601831,0,0
199640,0.19592452,0,0
199645,0.19626845,0,0
199650,0.20234454,0,0
199655,0.20018542,0,0
199660,0.21197455,0,0
199665,0.21579598,0,0
199670,0.2137133,0,0
199675,0.18350486,0,0
199680,0.21613991,0,1
199685,0.2084206,0,0
199690,0.21411455,0,0
199695,0.21921617,0,0
199700,0.18501432,1,0
199705,0.20402597,0,0
199710,0.22712652,0,0
199715,0.18830076,0,0
199720,0.21119115,0,0
199725,0.20696847,0,0
199730,0.23591582,0,0
199735,0.18631361,0,0
199740,0.21684687,0,0
199745,0.19057451,0,0
199750,0.21631187,0,0
199755,0.21333115,0,0
199760,0.23064224,0,0
199765,0.19709006,0,0
199770,0.19649774,0,0
199775,0.209204,0,0
199780,0.19349791,0,0
199785,0.20574561,0,0
199790,0.21289168,0,0
199795,0.21189812,0,0
199800,0.20270757,1,1
199805,0.19953577,0,0
199810,0.22590367,0,0
199815,0.20297506,0,0
199820,0.21862385,0,0
199825,0.21959831,0,0
199830,0.21713348,0,0
199835,0.20903204,0,0
199840,0.20945239,0,0
199845,0.21088544,0,0
199850,0.21829902,0,0
199855,0.20276488,0,0
199860,0.22485277,0,0
199865,0.20047203,0,0
199870,0.21363688,0,0
199875,0.22512028,0,0
199880,0.21354133,0,0
199885,0.20394953,0,0
199890,0.20715953,0,0
199895,0.18287432,0,0
199900,0.20738882,1,0
199905,0.20158024,0,0
199910,0.22626671,0,0
199915,0.24749477,0,0
199920,0.19619203,0,1
199925,0.2041215,0,0
199930,0.21233758,0,0
199935,0.20966257,0,0
199940,0.22913279,0,0
199945,0.22292295,0,0
199950,0.19487363,0,0
199955,0.1990772,0,0
199960,0.21122937,0,0
199965,0.22966778,0,0
199970,0.22131795,0,0
199975,0.19307755,0,0
199980,0.21782134,0,0
199985,0.2121083,0,0
199990,0.19783524,0,0
199995,0.21625455,0,0
200000,0.20524882,1,0
200005,0.1929438,0,0
200010,0.20456097,0,0
200015,0.2025547,0,0
200020,0.22322866,0,0
200025,0.19705184,0,0
200030,0.21216561,0,0
200035,0.21604437,0,0
200040,0.19579077,0,1
200045,0.1982556,0,0
200050,0.2019815,0,0
200055,0.20238274,0,0
200060,0.20622328,0,0
200065,0.19219862,0,0
200070,0.2084015,0,0
200075,0.20993008,0,0
200080,0.20339543,0,0
200085,0.22590367,0,0
200090,0.2025165,0,0
200095,0.20496221,0,0
200100,0.19896255,1,0
200105,0.21510813,0,0
200110,0.20475203,0,0
200115,0.19544685,0,0
200120,0.21464954,0,0
200125,0.19810274,0,0
200130,0.21377061,0,0
200135,0.21776402,0,0
200140,0.19743399,0,0
200145,0.19817917,0,0
200150,0.18782309,0,0
200155,0.20100702,0,0
200160,0.21522276,0,1
200165,0.19093755,0,0
200170,0.20968169,0,0
200175,0.21325472,0,0
200180,0.22833028,0,0
200185,0.2177258,0,0
200190,0.19580987,0,0
200195,0.18902683,0,0
200200,0.22876975,1,0
200205,0.21283437,0,0
200210,0.17601486,0,0
200215,0.21675134,0,0
200220,0.2078665,0,0
200225,0.20985365,0,0
200230,0.18849184,0,0
200235,0.21126758,0,0
200240,0.20329989,0,0
200245,0.20127453,0,0
200250,0.17769629,0,0
200255,0.21401902,0,0
200260,0.20515329,0,0
200265,0.19445327,0,0
200270,0.22714564,0,0
200275,0.19777791,0,0
200280,0.20293686,0,1
200285,0.2302219,0,0
200290,0.19917274,0,0
200295,0.22137527,0,0
200300,0.19483541,1,0
200305,0.21136312,0,0
200310,0.20232542,0,0
200315,0.20874543,0,0
200320,0.20675829,0,0
200325,0.19984148,0,0
200330,0.20991097,0,0
200335,0.21663669,0,0
200340,0.24497263,0,0
200345,0.20637615,0,0
200350,0.19829381,0,0
200355,0.20696847,0,0
200360,0.2134649,0,0
200365,0.2075799,0,0
200370,0.20030007,0,0
200375,0.18644737,0,0
200380,0.18935165,0,0
200385,0.19552328,0,0
200390,0.21010204,0,0
200395,0.22584635,0,0
200400,0.21474509,1,1
200405,0.21182169,0,0
200410,0.19366987,0,0
200415,0.20603222,0,0
200420,0.19089934,0,0
200425,0.19158719,0,0
200430,0.2099683,0,0
200435,0.19210309,0,0
200440,0.19344059,0,0
200445,0.21594884,0,0
200450,0.18805237,0,0
200455,0.19221774,0,0
200460,0.20303239,0,0
200465,0.19917274,0,0
200470,0.20987275,0,0
200475,0.20939508,0,0
200480,0.1873645,0,0
200485,0.20024274,0,0
200490,0.22777617,0,0
200495,0.20746525,0,0
200500,0.18232022,1,0
200505,0.19838935,0,0
200510,0.20234454,0,0
200515,0.19623023,0,0
200520,0.24057798,0,1
200525,0.20054846,0,0
200530,0.19923006,0,0
200535,0.20952883,0,0
200540,0.21919705,0,0
200545,0.18554933,0,0
200550,0.20641436,0,0
200555,0.22875065,0,0
200560,0.18113557,0,0
200565,0.19894345,0,0
200570,0.20240185,0,0
